X;tag;Ammonia;Apple;Apricot;Berry;Blue.Cheese;Blueberry;Butter;Cheese;Chemical;Chestnut;Citrus;Coffee;Diesel;Earthy;Flowery;Grape;Grapefruit;Honey;Lavender;Lemon;Lime;Mango;Menthol;Mint;Nutty;Orange;Peach;Pear;Pepper;Pine;Pineapple;Plum;Pungent;Rose;Sage;Skunk;Spicy.Herbal;Strawberry;Sweet;Tar;Tea;Tobacco;Tree;Fruit;Tropical;Vanilla;Violet;Woody;categoria.x;Aroused;Creative;Energetic;Euphoric;Focused;Giggly;Happy;Hungry;Relaxed;Sleepy;Talkative;Tingly;Uplifted;Anxious;Dizzy;Dry.Eyes;Dry.Mouth;Headache;Paranoid;categoria.y;Delta9.THC;CBD;CBN;CBG;CBC;THCV;CBDa;Delta8.THC;CBGa;THCa;Delta9.THCa;D.Limonene;Beta.Ocimene;Beta.Myrcene;Beta.Pinene;Linalool;Alpha.Pinene;Caryophyllene;Camphene;Carene;Eucalyptol;Terpinolene;Geraniol;TransNerolidol;Guaiol;CaryophylleneOxide;Alpha.Bisabolol;Beta.Caryophyllene;p.Cymene;Alpha.Terpinene;Gamma.Terpinene;mistery.Terpinene;Humulene
28;bubble-gum;0;0;0;0.31884058;0;0.032608696;0.007246377;0;0.003623188;0;0.083333333;0;0.014492754;0.22826087;0.260869565;0.043478261;0.018115942;0.025362319;0.003623188;0.018115942;0.014492754;0.018115942;0;0.047101449;0.003623188;0.010869565;0.007246377;0.003623188;0.007246377;0.072463768;0.010869565;0.007246377;0.112318841;0.014492754;0.003623188;0.025362319;0.047101449;0.02173913;0.742753623;0.014492754;0.010869565;0.007246377;0.047101449;0.043478261;0.061594203;0.018115942;0;0.047101449;Hybrid;0.098425197;0.346456693;0.242125984;0.562992126;0.238188976;0.242125984;0.67519685;0.283464567;0.527559055;0.196850394;0.271653543;0.151574803;0.466535433;0.039370079;0.080708661;0.198818898;0.356299213;0.066929134;0.066929134;Hybrid;8.065;0.01;0.03;0.31;0.12;0.03;0.01;0.01;0.41;19.47;NA;0.11;0.02;0.215;0.04;0.03;0.04;0.06;0.01;NA;NA;0.015;0.075;0.02;NA;0.01;NA;0.3;NA;NA;0.005;NA;0.06
29;bubblegum-kush;0;0.009803922;0.009803922;0.18627451;0;0.039215686;0.019607843;0;0.019607843;0.009803922;0.078431373;0.029411765;0.019607843;0.303921569;0.196078431;0.058823529;0.019607843;0.029411765;0;0.029411765;0.019607843;0.019607843;0.019607843;0.049019608;0.039215686;0.009803922;0.009803922;0.009803922;0.009803922;0.147058824;0;0.019607843;0.235294118;0.009803922;0;0.068627451;0.088235294;0.009803922;0.696078431;0.039215686;0.019607843;0.019607843;0.019607843;0.009803922;0.049019608;0.049019608;0;0.058823529;Indica;0.130952381;0.208333333;0.166666667;0.494047619;0.166666667;0.261904762;0.702380952;0.380952381;0.732142857;0.428571429;0.196428571;0.172619048;0.369047619;0.047619048;0.136904762;0.196428571;0.220238095;0.047619048;0.017857143;Indica;17.9;0.01;0.09;0.48;0.11;0.06;NA;NA;NA;NA;NA;0.08;NA;0.96;0.12;0.02;0.29;0.31;0.01;NA;NA;NA;NA;NA;0.06;NA;0.15;NA;NA;NA;NA;NA;0.09
30;bubblicious;0;0;0;0.16;0;0.04;0.16;0;0.04;0;0.04;0;0.04;0.2;0.12;0.04;0;0.04;0.04;0.04;0.08;0;0;0.08;0;0.04;0;0.04;0;0.12;0;0;0.12;0.12;0;0;0.04;0;0.72;0.08;0;0;0.16;0.16;0.08;0.04;0.04;0;Hybrid;0.25;0.375;0.21875;0.46875;0.25;0.28125;0.65625;0.28125;0.71875;0.3125;0.15625;0.125;0.4375;0.0625;0.03125;0.25;0.3125;0.0625;0.09375;Hybrid;10.1;0.13;0.09;0.635;0.12;0.045;NA;NA;NA;NA;NA;0.025;NA;0.005;NA;0.02;NA;0.14;NA;NA;NA;NA;NA;NA;NA;NA;0.01;NA;NA;NA;NA;NA;0.03
31;cannatonic;0.036;0.008;0.004;0.016;0.008;0.02;0.02;0.024;0.032;0.016;0.224;0.02;0.056;0.512;0.156;0.072;0.048;0.032;0.052;0.064;0.044;0.012;0.008;0.084;0.08;0.072;0.008;0.008;0.056;0.26;0.016;0.012;0.128;0.036;0.088;0.084;0.148;0.012;0.208;0.032;0.036;0.048;0.04;0.036;0.056;0.028;0.02;0.288;Hybrid;0.103004292;0.188841202;0.184549356;0.274678112;0.349785408;0.092274678;0.478540773;0.113733906;0.770386266;0.221030043;0.130901288;0.122317597;0.403433476;0.049356223;0.042918455;0.098712446;0.208154506;0.049356223;0.027896996;Hybrid;0.962;9.556;0.055333333;0.902666667;0.474666667;0.017333333;15.5825;0.01;0.2525;0.67;NA;0.094;0.003333333;0.799333333;0.033333333;0.045333333;0.081333333;0.073333333;0.004;NA;NA;0.002666667;NA;NA;0.039333333;0.000666667;0.064666667;0.06;0.0025;NA;NA;0.003333333;0.02125
32;cheese-quake;0.019607843;0;0;0.058823529;0.039215686;0.009803922;0.019607843;0.857843137;0.004901961;0.009803922;0.029411765;0.004901961;0.044117647;0.176470588;0.034313725;0.112745098;0.014705882;0.004901961;0.029411765;0.004901961;0.004901961;0.009803922;0.004901961;0.009803922;0.009803922;0;0;0.004901961;0.009803922;0.029411765;0;0;0.151960784;0.019607843;0.004901961;0.034313725;0.019607843;0;0.117647059;0;0.044117647;0.009803922;0;0;0.004901961;0.014705882;0.004901961;0.053921569;Hybrid;0.154320988;0.314814815;0.197530864;0.543209877;0.228395062;0.222222222;0.666666667;0.302469136;0.617283951;0.25308642;0.234567901;0.228395062;0.475308642;0.018518519;0.067901235;0.160493827;0.25308642;0.043209877;0.018518519;Hybrid;22.1;0;0.09;1.02;0.34;0;NA;NA;NA;NA;NA;0.28;NA;0.09;0.03;0.22;0.02;0.48;NA;NA;NA;NA;NA;NA;NA;NA;0.01;NA;NA;NA;NA;NA;0.21
33;chemdawg-4;0.021052632;0;0;0.042105263;0;0;0.021052632;0;0.347368421;0.010526316;0.189473684;0;0.284210526;0.305263158;0.084210526;0.042105263;0.042105263;0.010526316;0.010526316;0.263157895;0.042105263;0;0.010526316;0.031578947;0.042105263;0.010526316;0;0;0.021052632;0.421052632;0.031578947;0;0.410526316;0;0.073684211;0.115789474;0.105263158;0;0.252631579;0.052631579;0.021052632;0.031578947;0.031578947;0.031578947;0.042105263;0.010526316;0;0.115789474;Hybrid;0.126315789;0.305263158;0.142105263;0.594736842;0.221052632;0.184210526;0.547368421;0.294736842;0.605263158;0.242105263;0.178947368;0.178947368;0.442105263;0.010526316;0.115789474;0.152631579;0.252631579;0.026315789;0.063157895;Hybrid;0.84;0.01;0.01;0.01;0.1;0.01;0.34;0.01;0.44;17.99;NA;0.18;NA;0.09;0.02;0.04;0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.06;0.52;NA;NA;NA;NA;NA
34;chemdawg-91;0.111111111;0;0;0.044444444;0;0;0.022222222;0.044444444;0.4;0.022222222;0.111111111;0.022222222;0.444444444;0.4;0.177777778;0.044444444;0.044444444;0;0;0.044444444;0.022222222;0;0.044444444;0.066666667;0;0;0;0;0.022222222;0.244444444;0;0;0.488888889;0.022222222;0.044444444;0.377777778;0.044444444;0;0.244444444;0.022222222;0.022222222;0;0.066666667;0.066666667;0;0;0;0.088888889;Hybrid;0.086419753;0.469135802;0.259259259;0.580246914;0.308641975;0.197530864;0.802469136;0.308641975;0.728395062;0.12345679;0.308641975;0.135802469;0.654320988;0.012345679;0.037037037;0.111111111;0.234567901;0.024691358;0.012345679;Hybrid;10.015;0.22;0.04;0.225;0.095;0.09;0.19;0.01;0.89;27.87;NA;0.415;NA;0.35;0.065;0.085;0.03;0.11;NA;NA;NA;NA;NA;NA;0.015;NA;0.025;0.11;NA;NA;NA;NA;0.01
35;chemdawg-sour-diesel;0.014705882;0;0;0.029411765;0;0;0;0.014705882;0.132352941;0.014705882;0.088235294;0;0.823529412;0.161764706;0.058823529;0.014705882;0.014705882;0;0;0.014705882;0.073529412;0;0;0.029411765;0.014705882;0;0;0;0.014705882;0.088235294;0;0;0.220588235;0;0.029411765;0.088235294;0.044117647;0;0.117647059;0.014705882;0.014705882;0;0.014705882;0;0.014705882;0;0;0.044117647;Hybrid;0.181818182;0.522727273;0.522727273;0.568181818;0.340909091;0.181818182;0.75;0.159090909;0.590909091;0.136363636;0.227272727;0.181818182;0.772727273;0.022727273;0.113636364;0.068181818;0.363636364;0;0;Hybrid;0.4;0;0;0.14;0;0;0.14;NA;1.65;NA;21.5;0.05;NA;0.39;0.14;0.02;0.34;0.09;NA;NA;NA;NA;NA;NA;0.02;NA;0.02;NA;NA;NA;NA;NA;0.01
36;chernobyl;0.012658228;0.008438819;0.004219409;0.071729958;0;0.004219409;0.004219409;0;0.050632911;0;0.459915612;0.004219409;0.042194093;0.194092827;0.063291139;0.029535865;0.029535865;0.004219409;0.008438819;0.4092827;0.443037975;0.004219409;0.008438819;0.033755274;0.025316456;0.063291139;0;0;0.021097046;0.113924051;0.025316456;0;0.135021097;0.008438819;0.025316456;0.016877637;0.067510549;0.016877637;0.383966245;0.004219409;0.016877637;0.008438819;0.050632911;0.046413502;0.097046414;0.029535865;0.008438819;0.054852321;Hybrid;0.102189781;0.381995134;0.450121655;0.503649635;0.345498783;0.194647202;0.630170316;0.165450122;0.437956204;0.119221411;0.240875912;0.172749392;0.586374696;0.03649635;0.055961071;0.167883212;0.296836983;0.04136253;0.060827251;Hybrid;10.08666667;0.013333333;0.03;0.393333333;0.11;0.046666667;0.29;0.01;0.85;24.75;NA;0.42;NA;0.42;0.076666667;0.093333333;0.043333333;0.51;0.02;NA;NA;0.013333333;NA;NA;NA;0.003333333;0.06;0.555;NA;NA;NA;NA;0.175
37;cherry-cookies;0;0;0;0.444444444;0;0;0;0;0;0;0.111111111;0;0.111111111;0.444444444;0.111111111;0;0;0;0.111111111;0.111111111;0;0;0;0;0;0.111111111;0.111111111;0;0;0;0;0;0.222222222;0.111111111;0;0.111111111;0;0;0.555555556;0;0;0;0.333333333;0.333333333;0.111111111;0;0;0;Hybrid;0.111111111;0.333333333;0.388888889;0.611111111;0.444444444;0.277777778;0.888888889;0.055555556;0.666666667;0.166666667;0.388888889;0.222222222;0.722222222;0;0;0.111111111;0.222222222;0;0;Hybrid;6.39;0.146666667;0.033333333;0.386666667;0.07;0.04;0.01;0.01;1.05;18.08;NA;0.123333333;0.16;0.523333333;0.063333333;0.026666667;0.13;0.04;0.01;NA;NA;0.006666667;NA;NA;NA;NA;NA;0.04;NA;NA;NA;0.005;0.0125
38;cherry-pie;0.00742115;0.001855288;0.003710575;0.476808905;0.011131725;0.009276438;0.009276438;0.022263451;0.014842301;0.00742115;0.096474954;0.001855288;0.046382189;0.3432282;0.131725417;0.064935065;0.005565863;0.050092764;0.014842301;0.020408163;0.00742115;0.005565863;0.009276438;0.031539889;0.012987013;0.016697588;0.003710575;0;0.00742115;0.081632653;0.003710575;0.029684601;0.172541744;0.009276438;0.012987013;0.085343228;0.06122449;0.044526902;0.651205937;0;0.020408163;0;0.111317254;0.109461967;0.038961039;0.020408163;0.014842301;0.094619666;Hybrid;0.16333725;0.334900118;0.272620447;0.558166863;0.225616921;0.253819036;0.646298472;0.246768508;0.654524089;0.190364277;0.180963572;0.175088132;0.458284371;0.044653349;0.049353702;0.165687427;0.260869565;0.027027027;0.03760282;Hybrid;8.179;0.067;0.045;0.252;0.135;0.01;0.058;0.01;0.484;14.69;NA;0.072;0.13;0.691;0.033;0.073;0.134;0.301666667;0.005;NA;NA;0.004;NA;0.0075;NA;NA;0.016;0.304;NA;NA;NA;NA;0.0895
39;chocolope;0.005540166;0.008310249;0.013850416;0.038781163;0.002770083;0.002770083;0.019390582;0.016620499;0.016620499;0.049861496;0.085872576;0.506925208;0.03601108;0.484764543;0.08033241;0.030470914;0.027700831;0.024930748;0.024930748;0.019390582;0.011080332;0.027700831;0;0.041551247;0.130193906;0.011080332;0.005540166;0.002770083;0.033240997;0.083102493;0.011080332;0.002770083;0.166204986;0.011080332;0.027700831;0.027700831;0.08033241;0.005540166;0.404432133;0.002770083;0.03601108;0.008310249;0.03601108;0.027700831;0.105263158;0.038781163;0.008310249;0.163434903;Sativa;0.127536232;0.430434783;0.507246377;0.54057971;0.362318841;0.217391304;0.682608696;0.126086957;0.385507246;0.053623188;0.288405797;0.111594203;0.64057971;0.033333333;0.047826087;0.157971014;0.269565217;0.026086957;0.046376812;Sativa;14.75636364;0.176363636;0.079090909;1.018181818;0.107272727;0.066363636;0.253333333;0.01;1.24;23.32;NA;0.511666667;0.119166667;0.114166667;0.0725;0.0675;0.055833333;0.094444444;0.013333333;NA;NA;0.008333333;NA;0.003333333;0.003333333;0.0025;0.015833333;0.186666667;NA;NA;NA;NA;0.054444445
40;chronic-thunder;0.095238095;0;0;0.142857143;0;0;0;0;0.095238095;0;0;0;0.476190476;0.428571429;0.19047619;0.285714286;0.047619048;0;0.047619048;0;0;0;0;0.047619048;0.095238095;0;0;0;0.095238095;0.142857143;0;0;0.523809524;0;0;0.380952381;0.19047619;0;0.19047619;0;0;0;0;0;0;0;0;0.095238095;Indica;0.11627907;0.069767442;0.069767442;0.488372093;0.139534884;0.162790698;0.511627907;0.348837209;0.837209302;0.465116279;0.046511628;0.162790698;0.255813953;0.069767442;0.046511628;0.255813953;0.372093023;0.069767442;0.069767442;Indica;9.455;0.075;0.08;0.49;0.155;0.07;0.01;0.01;2.37;24.91;NA;0.155;0.135;0.205;0.07;0.075;0.045;0.25;0.015;0.02;NA;0.225;NA;NA;NA;NA;0.025;0.11;NA;0.02;NA;0.03;0.065
41;citrus-sap;0.022988506;0;0;0;0;0;0;0;0;0;0.908045977;0;0;0.034482759;0.011494253;0.034482759;0.034482759;0.011494253;0;0.114942529;0.034482759;0;0;0.022988506;0;0.24137931;0;0;0;0.057471264;0;0;0.218390805;0;0;0.034482759;0.034482759;0;0.149425287;0;0;0;0.022988506;0.022988506;0.022988506;0;0;0.068965517;Hybrid;0.088235294;0.382352941;0.382352941;0.544117647;0.441176471;0.25;0.661764706;0.073529412;0.705882353;0.073529412;0.235294118;0.161764706;0.617647059;0.058823529;0;0.073529412;0.205882353;0.014705882;0.044117647;Hybrid;18.8;0.14;0.12;0.5;0.19;0.66;NA;NA;NA;NA;NA;0.22;NA;0.97;0.13;0.04;0.25;0.26;0.01;NA;NA;NA;NA;NA;NA;NA;0.05;NA;NA;NA;NA;NA;0.09
